,epoch,train_acc,validation_acc,train_loss,validation_loss,test_acc_with_4th_bin,test_acc_without_4th_bin,custom_accuracy
99,100,0.4030569146295971,0.4401576065958579,2.895906448364258,5.442718505859375,0.8677734209110727,0.4044313381684865,0.7805196461290649
100,101,0.40639576647151493,0.387051036252433,2.892756700515747,5.400991439819336,0.8677734209110727,0.4044313381684865,0.7805196461290649
101,102,0.3826823651279585,0.4153502409296019,2.8894922733306885,5.467093467712402,0.8677734209110727,0.4044313381684865,0.7805196461290649
102,103,0.41427351455005657,0.4218163394738185,2.88666033744812,5.336551666259766,0.8677734209110727,0.4044313381684865,0.7805196461290649
103,104,0.4026283823987323,0.42451358463882427,2.8830432891845703,5.368626117706299,0.8677734209110727,0.4044313381684865,0.7805196461290649
104,105,0.41317135431599783,0.3930432944298242,2.87895131111145,5.3949875831604,0.8677734209110727,0.4044313381684865,0.7805196461290649
105,106,0.40392554021266297,0.39861638612887,2.8762612342834473,5.344685077667236,0.8677734209110727,0.4044313381684865,0.7805196461290649
106,107,0.39931034057521975,0.4411344467366978,2.873490571975708,5.410336017608643,0.8677734209110727,0.4044313381684865,0.7805196461290649
107,108,0.4295997077348526,0.3697011889748281,2.8718738555908203,5.285260200500488,0.8677734209110727,0.4044313381684865,0.7805196461290649
108,109,0.380354726032254,0.43320308798122137,2.8710122108459473,5.4274420738220215,0.8677734209110727,0.4044313381684865,0.7805196461290649
109,110,0.4385503278734011,0.3907834403726572,2.8700144290924072,5.2420454025268555,0.8677734209110727,0.4044313381684865,0.7805196461290649
110,111,0.39186266621038773,0.4309651034794463,2.8675785064697266,5.39097785949707,0.8677734209110727,0.4044313381684865,0.7805196461290649
111,112,0.4326595511818549,0.39488762693454443,2.862253189086914,5.336670875549316,0.8677734209110727,0.4044313381684865,0.7805196461290649
112,113,0.40616993923474626,0.4083702078336747,2.858661651611328,5.305691242218018,0.8677734209110727,0.4044313381684865,0.7805196461290649
113,114,0.4102749080505483,0.4432047646471347,2.8568942546844482,5.3932037353515625,0.8677734209110727,0.4044313381684865,0.7805196461290649
114,115,0.4427608882640745,0.37383089001800596,2.8570027351379395,5.26930570602417,0.8677734209110727,0.4044313381684865,0.7805196461290649
115,116,0.3890864556068355,0.4317815668807453,2.8565287590026855,5.387265205383301,0.8677734209110727,0.4044313381684865,0.7805196461290649
116,117,0.44018275820608394,0.4225198101722592,2.853178024291992,5.296859264373779,0.8677734209110727,0.4044313381684865,0.7805196461290649
117,118,0.41962014779737516,0.4100833230060433,2.849757194519043,5.318055629730225,0.8677734209110727,0.4044313381684865,0.7805196461290649
118,119,0.41879622521680954,0.4229790708354899,2.8476414680480957,5.391679763793945,0.8677734209110727,0.4044313381684865,0.7805196461290649
119,120,0.43791909064844015,0.4025674858030136,2.847608804702759,5.272375106811523,0.8677734209110727,0.4044313381684865,0.7805196461290649
120,121,0.4082355262468284,0.4524883909110128,2.8472423553466797,5.392566204071045,0.8677734209110727,0.4044313381684865,0.7805196461290649
121,122,0.4516583272444761,0.4005992258177391,2.845646858215332,5.2994256019592285,0.8677734209110727,0.4044313381684865,0.7805196461290649
122,123,0.41324611623397245,0.4288838507913134,2.842848777770996,5.347417831420898,0.8677734209110727,0.4044313381684865,0.7805196461290649
123,124,0.4332830809925916,0.4473526903198058,2.840200901031494,5.366249084472656,0.8677734209110727,0.4044313381684865,0.7805196461290649
124,125,0.4426483600164014,0.41856142064631824,2.8392112255096436,5.307399749755859,0.8677734209110727,0.4044313381684865,0.7805196461290649
125,126,0.4184393719382297,0.4488179505310657,2.838841199874878,5.4111151695251465,0.8677734209110727,0.4044313381684865,0.7805196461290649
126,127,0.4499711742708015,0.42651100403128805,2.837918519973755,5.301307678222656,0.8677734209110727,0.4044313381684865,0.7805196461290649
127,128,0.4242885285929653,0.44682782099039925,2.8358402252197266,5.3578972816467285,0.8677734209110727,0.4044313381684865,0.7805196461290649
128,129,0.4430892241100249,0.44507096670724683,2.8336031436920166,5.372000217437744,0.8677734209110727,0.4044313381684865,0.7805196461290649
129,130,0.44288266540881666,0.4299080749688359,2.8323793411254883,5.324080467224121,0.8677734209110727,0.4044313381684865,0.7805196461290649
130,131,0.42656992320332465,0.4588269170487764,2.831883430480957,5.424222469329834,0.8677734209110727,0.4044313381684865,0.7805196461290649
131,132,0.4540545623267759,0.4353572391873273,2.830995798110962,5.3365478515625,0.8677734209110727,0.4044313381684865,0.7805196461290649
132,133,0.42812682087661047,0.45221502146861353,2.82934832572937,5.3860626220703125,0.8677734209110727,0.4044313381684865,0.7805196461290649
133,134,0.44687895968405766,0.45160267391763925,2.827258586883545,5.368188381195068,0.8677734209110727,0.4044313381684865,0.7805196461290649
134,135,0.4455941337328857,0.4437952426427171,2.8259453773498535,5.339869976043701,0.8677734209110727,0.4044313381684865,0.7805196461290649
135,136,0.4360592915961438,0.4592606632307165,2.825033664703369,5.414185523986816,0.8677734209110727,0.4044313381684865,0.7805196461290649
136,137,0.45515055662945525,0.44418160478797464,2.8242454528808594,5.32963228225708,0.8677734209110727,0.4044313381684865,0.7805196461290649
137,138,0.43612865832416153,0.4592424386012232,2.82307767868042,5.410759449005127,0.8677734209110727,0.4044313381684865,0.7805196461290649
138,139,0.45565770448540677,0.44790671905640156,2.8215484619140625,5.348708629608154,0.8677734209110727,0.4044313381684865,0.7805196461290649
139,140,0.4414406082074713,0.4552585345939917,2.8200316429138184,5.370210647583008,0.8677734209110727,0.4044313381684865,0.7805196461290649
140,141,0.450080619552785,0.45614060666146655,2.81857967376709,5.371300220489502,0.8677734209110727,0.4044313381684865,0.7805196461290649
141,142,0.45125522948055113,0.449896848597068,2.817431688308716,5.344522953033447,0.8677734209110727,0.4044313381684865,0.7805196461290649
142,143,0.44317015195937887,0.46243539368844633,2.8164443969726562,5.41436767578125,0.8677734209110727,0.4044313381684865,0.7805196461290649
143,144,0.4583730265165879,0.4475422264665359,2.815676212310791,5.3140153884887695,0.8677734209110727,0.4044313381684865,0.7805196461290649
144,145,0.4392131654966812,0.467075384357436,2.8150382041931152,5.43550443649292,0.8677734209110727,0.4044313381684865,0.7805196461290649
145,146,0.4658253253299544,0.4418160478797466,2.8146631717681885,5.277226448059082,0.8677734209110727,0.4044313381684865,0.7805196461290649
146,147,0.433488098210955,0.4714711649912157,2.814415216445923,5.4471845626831055,0.8677734209110727,0.4044313381684865,0.7805196461290649
147,148,0.4709122187179179,0.44280746772418117,2.8136208057403564,5.2715325355529785,0.8677734209110727,0.4044313381684865,0.7805196461290649
148,149,0.4342495907363047,0.4684823257543174,2.8122501373291016,5.436522483825684,0.8677734209110727,0.4044313381684865,0.7805196461290649
149,150,0.46698452042927213,0.4527070864649322,2.809950113296509,5.324630260467529,0.8677734209110727,0.4044313381684865,0.7805196461290649
150,151,0.44571591087762785,0.460518162665753,2.80759334564209,5.3694586753845215,0.8677734209110727,0.4044313381684865,0.7805196461290649
151,152,0.45582572611549405,0.46399906689896997,2.805814027786255,5.39042329788208,0.8677734209110727,0.4044313381684865,0.7805196461290649
152,153,0.46046019428849777,0.45177034050897746,2.8049893379211426,5.298577308654785,0.8677734209110727,0.4044313381684865,0.7805196461290649
153,154,0.4443832989582659,0.47307493238662457,2.804743766784668,5.42962646484375,0.8677734209110727,0.4044313381684865,0.7805196461290649
154,155,0.47082435419576213,0.44866486364332214,2.8044817447662354,5.271721363067627,0.8677734209110727,0.4044313381684865,0.7805196461290649
155,156,0.44031147202362786,0.4745511273755805,2.8037843704223633,5.438424110412598,0.8677734209110727,0.4044313381684865,0.7805196461290649
156,157,0.47199433967499377,0.45438375237831413,2.802415370941162,5.296873092651367,0.8677734209110727,0.4044313381684865,0.7805196461290649
157,158,0.44626005432185545,0.4703849770734161,2.80051326751709,5.39941930770874,0.8677734209110727,0.4044313381684865,0.7805196461290649
158,159,0.4651339702740448,0.46394074808459146,2.7985217571258545,5.347288608551025,0.8677734209110727,0.4044313381684865,0.7805196461290649
159,160,0.4568870370541646,0.4635653207170298,2.7969939708709717,5.329212665557861,0.8677734209110727,0.4044313381684865,0.7805196461290649
160,161,0.45625040463924676,0.4728817513139958,2.7960290908813477,5.388065338134766,0.8677734209110727,0.4044313381684865,0.7805196461290649
161,162,0.4681406325629002,0.45750016402166543,2.7954492568969727,5.281854152679443,0.8677734209110727,0.4044313381684865,0.7805196461290649
162,163,0.44938232782407367,0.4781049301267705,2.795116662979126,5.421229362487793,0.8677734209110727,0.4044313381684865,0.7805196461290649
163,164,0.4753686456223429,0.45495236081850454,2.794764995574951,5.253054618835449,0.8677734209110727,0.4044313381684865,0.7805196461290649
164,165,0.44583075134956823,0.4811848925111353,2.7944235801696777,5.442970275878906,0.8677734209110727,0.4044313381684865,0.7805196461290649
165,166,0.478766844553787,0.4549450709667072,2.7937889099121094,5.247847080230713,0.8677734209110727,0.4044313381684865,0.7805196461290649
166,167,0.4451894944861159,0.48168789228514985,2.7928054332733154,5.4277215003967285,0.8677734209110727,0.4044313381684865,0.7805196461290649
167,168,0.4782620089221027,0.46168453895332306,2.791102170944214,5.274761199951172,0.8677734209110727,0.4044313381684865,0.7805196461290649
168,169,0.4527327407873278,0.47727388702187684,2.7890987396240234,5.381155490875244,0.8677734209110727,0.4044313381684865,0.7805196461290649
169,170,0.4714694647663266,0.4705526436647543,2.7871346473693848,5.324176788330078,0.8677734209110727,0.4044313381684865,0.7805196461290649
170,171,0.46303369989795384,0.47183565758108137,2.7856037616729736,5.327289581298828,0.8677734209110727,0.4044313381684865,0.7805196461290649
171,172,0.4643393358675311,0.47773314768510755,2.7844693660736084,5.371336936950684,0.8677734209110727,0.4044313381684865,0.7805196461290649
172,173,0.47151725073451656,0.4678371738702552,2.7836005687713623,5.293026447296143,0.8677734209110727,0.4044313381684865,0.7805196461290649
173,174,0.45781886343386885,0.4865210640267683,2.7829995155334473,5.428656101226807,0.8677734209110727,0.4044313381684865,0.7805196461290649
174,175,0.48016188652836483,0.46099929288437563,2.7827675342559814,5.246299743652344,0.8677734209110727,0.4044313381684865,0.7805196461290649
175,176,0.4470608546597485,0.5008674923638803,2.7837326526641846,5.538614749908447,0.8677734209110727,0.4044313381684865,0.7805196461290649
176,177,0.49467109380539703,0.4454135897417206,2.7870302200317383,5.154855251312256,0.8677734209110727,0.4044313381684865,0.7805196461290649
177,178,0.4255864571483184,0.5121485380202221,2.7937469482421875,5.621006488800049,0.8677734209110727,0.4044313381684865,0.7805196461290649
178,179,0.5077683027965582,0.4565342586585215,2.794844627380371,5.18435001373291,0.8677734209110727,0.4044313381684865,0.7805196461290649
179,180,0.4376840145146025,0.4860326439563484,2.785405397415161,5.367171764373779,0.8677734209110727,0.4044313381684865,0.7805196461290649
180,181,0.47451543486772535,0.5031419261246419,2.7748470306396484,5.503308296203613,0.8677734209110727,0.4044313381684865,0.7805196461290649
181,182,0.49272265948952254,0.4551054477062481,2.7788567543029785,5.185703277587891,0.8677734209110727,0.4044313381684865,0.7805196461290649
182,183,0.4315797424490463,0.5067248882830212,2.786284923553467,5.5399298667907715,0.8677734209110727,0.4044313381684865,0.7805196461290649
183,184,0.4963805982803217,0.48220911668865774,2.7795302867889404,5.31626033782959,0.8677734209110727,0.4044313381684865,0.7805196461290649
184,185,0.4663317024444835,0.4702355351115712,2.770918846130371,5.233892917633057,0.8677734209110727,0.4044313381684865,0.7805196461290649
185,186,0.4507110860363235,0.5086457642316131,2.7738258838653564,5.546276569366455,0.8677734209110727,0.4044313381684865,0.7805196461290649
186,187,0.49771706390679576,0.4719850995429263,2.7772655487060547,5.26198673248291,0.8677734209110727,0.4044313381684865,0.7805196461290649
187,188,0.4499657790808446,0.48773482435102095,2.7716543674468994,5.351183891296387,0.8677734209110727,0.4044313381684865,0.7805196461290649
188,189,0.4685344814297562,0.5059959031032899,2.76700496673584,5.499904155731201,0.8677734209110727,0.4044313381684865,0.7805196461290649
189,190,0.4914278138998591,0.46972889041165794,2.770517349243164,5.226006031036377,0.8677734209110727,0.4044313381684865,0.7805196461290649
190,191,0.4444919734988269,0.4989429714893896,2.7714154720306396,5.418660640716553,0.8677734209110727,0.4044313381684865,0.7805196461290649
191,192,0.48220589278061926,0.49902680478505873,2.7654409408569336,5.409311771392822,0.8677734209110727,0.4044313381684865,0.7805196461290649
192,193,0.481454419893761,0.4760564817717256,2.7641494274139404,5.245232582092285,0.8677734209110727,0.4044313381684865,0.7805196461290649
193,194,0.4502124163360186,0.5080735108655241,2.767052412033081,5.483946323394775,0.8677734209110727,0.4044313381684865,0.7805196461290649
194,195,0.4903541710984298,0.4898816857053296,2.7650840282440186,5.322673320770264,0.8677734209110727,0.4044313381684865,0.7805196461290649
195,196,0.4682076870666506,0.4851833762219614,2.760824680328369,5.28162145614624,0.8677734209110727,0.4044313381684865,0.7805196461290649
196,197,0.46291963016743587,0.5067540476902105,2.7608516216278076,5.451365947723389,0.8677734209110727,0.4044313381684865,0.7805196461290649
197,198,0.49050523641722393,0.4826246382411046,2.7622365951538086,5.2578511238098145,0.8677734209110727,0.4044313381684865,0.7805196461290649
198,199,0.4589048380980568,0.4970840592810748,2.7601606845855713,5.352414131164551,0.8677734209110727,0.4044313381684865,0.7805196461290649
199,200,0.477367948872097,0.5037579186015149,2.7572102546691895,5.4089860916137695,0.8677734209110727,0.4044313381684865,0.7805196461290649
200,201,0.48525417510628527,0.4834228770129103,2.757398843765259,5.257355213165283,0.8677734209110727,0.4044313381684865,0.7805196461290649
201,202,0.45774564299873904,0.5059849683255939,2.7582473754882812,5.421258926391602,0.8677734209110727,0.4044313381684865,0.7805196461290649
202,203,0.4882492762738043,0.49370885789891894,2.75646710395813,5.3055338859558105,0.8677734209110727,0.4044313381684865,0.7805196461290649
203,204,0.472200898376202,0.4925461265372475,2.753994941711426,5.297347545623779,0.8677734209110727,0.4044313381684865,0.7805196461290649
204,205,0.4700459053591193,0.5069873229477245,2.7533576488494873,5.42059326171875,0.8677734209110727,0.4044313381684865,0.7805196461290649
205,206,0.48864620810635,0.4878915561646632,2.7538228034973145,5.263732433319092,0.8677734209110727,0.4044313381684865,0.7805196461290649
206,207,0.46307994438329897,0.5054236497372009,2.7532830238342285,5.392807483673096,0.8677734209110727,0.4044313381684865,0.7805196461290649
207,208,0.4867979701753899,0.4968434941717635,2.7513225078582764,5.320653915405273,0.8677734209110727,0.4044313381684865,0.7805196461290649
208,209,0.47561451213609446,0.49431027067219724,2.7496674060821533,5.2992424964904785,0.8677734209110727,0.4044313381684865,0.7805196461290649
209,210,0.47234733924646155,0.5067613375420078,2.7491037845611572,5.394739151000977,0.8677734209110727,0.4044313381684865,0.7805196461290649
210,211,0.48853213837583204,0.49016234499952616,2.749135732650757,5.26161003112793,0.8677734209110727,0.4044313381684865,0.7805196461290649
